date,Battery (Charging) -  MW,Pumps -  MW,Coal (Brown) -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Wind (Curtailment) -  MW,Solar (Utility) (Curtailment) -  MW,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh,
24/9/2025 15:30,-329.64,-1057.89,2563.92,6354.33,75.22,0,86.17,224.14,0.62,0,35.26,66.43,814.23,3404.98,4720.84,8592.16,456.37,1862.49,1527.23,2827.23,1.07,0,24.81,56.36,0.65,0,10.97,348.19,-0.18,
24/9/2025 16:00,-151.36,-1060.26,2702.43,6872.59,88.74,0,85.67,300.23,30.5,17,37.76,110.01,1139.49,3592.19,5027.1,6722.28,321.4,941.61,1604.69,3060.38,1.27,0,24.66,72.58,13.53,5.01,11.77,375.78,29.13,
24/9/2025 16:30,-249.85,-745.25,2716.31,7679.63,89.99,-0.01,107,439.97,105.92,100.41,39.86,112.58,1442.23,3984.08,4724.83,4802.49,178.09,280.38,1612.65,3420.64,1.3,0,30.81,101.55,42.42,29.61,12.36,414.3,43.71,
24/9/2025 17:00,-119.55,-40.18,2796.78,9349.46,99.48,0,105.67,765.42,157.91,100,41.25,217.02,1698.31,4025.83,3273.39,2986.73,93.64,163.46,1657.72,4163.42,1.4,0,30.42,175.21,61,29.49,12.73,481.7,44.03,
24/9/2025 17:30,-71.19,0,3005.47,10662.21,107.78,0,80.67,1181.21,604.07,108.94,41.64,567.52,2514.26,3950.76,1403.79,1421.16,51.98,39.88,1774.76,4758.51,1.49,0,23.22,268.49,186.22,32.12,12.84,551.85,101.1,
24/9/2025 18:00,-7.98,0,3020.13,10866.79,108.22,0,171,1485.91,1006.29,156.59,42.92,1186.76,3384.13,3798.97,269.28,467.37,37.02,0.27,1782.93,4850.21,1.5,0,49.23,328.98,326.97,46.17,13.21,570.13,137.68,
24/9/2025 18:30,-5.08,0,3017.38,10906.47,109.78,0,185.33,1557.72,1094.38,156.31,44.19,1556.04,3684.91,3932.79,21.25,92.16,91.31,0.14,1781.3,4867.74,1.51,0,53.36,343.05,361.14,46.09,13.57,566.73,124.89,
24/9/2025 19:00,-9.41,0,3013.71,10848.59,111.9,0,194.5,1562.18,1077.91,156.04,45.17,1495.89,3687.79,4188.35,0.59,8.41,203.23,0,1779.09,4842.08,1.55,0,56,344.01,356.49,46.01,13.89,563.96,138.76,
24/9/2025 19:30,-6.47,0,3019.94,10907.22,111.31,0,197.83,1579.09,1061.5,157.25,45.17,904.7,3666.67,4364.51,0.28,0.16,227.9,0,1782.75,4869.06,1.53,0,56.96,347.32,355.13,46.37,13.88,574.64,159.34,
24/9/2025 20:00,-15.83,0,3020.6,10888.3,110.56,-0.02,197.83,1486.65,1098.78,156.24,43.4,791.89,3468.22,4369.07,0.27,0,270.79,0,1783.1,4862.22,1.53,0,56.96,319.88,367.4,46.07,13.3,581.7,176.83,
24/9/2025 20:30,-20.31,0,3014.23,10855.66,109.25,-0.02,194.17,1428.36,1132.63,156.55,43.16,519.84,3332.83,4472.01,0.37,0,303.25,0,1779.31,4847.54,1.53,0,55.9,301.03,381.86,46.16,13.29,588.51,134.28,
24/9/2025 21:00,-56.04,0,3016.64,10849.5,111.51,0,175.5,1406.6,1218.34,156.39,43.91,230.99,2880.12,4876.37,0.3,0,319.8,0,1780.69,4844.88,1.55,0,50.53,296.6,420.79,46.11,13.51,598.52,98.33,
24/9/2025 21:30,-29.91,0,3014.06,10751.96,108.48,0,141.17,1391.51,897.53,157.05,45.46,122.68,2556.06,5118.53,0.26,0,333,0,1779.13,4798.85,1.51,0,40.64,293.5,319.59,46.31,14,600.91,95.28,
24/9/2025 22:00,-81.11,0,2999.58,10646.18,109.79,-0.02,87.17,1332.23,285.5,147.15,46.46,146.11,2314.21,5518.57,0.18,0,332.78,0,1770.63,4753.44,1.51,0,25.1,280.89,86.01,43.39,14.29,592.33,105.48,
24/9/2025 22:30,-98.52,0,3021.51,10345.37,111.27,0,61.83,1180.39,165.05,101.57,48.67,71.66,2075.61,5946.84,0.04,0,277.13,0,1783.6,4623.81,1.53,0,17.8,250.35,47.9,29.95,14.94,587.89,84.68,
24/9/2025 23:00,-99.2,0,3025.67,10314.82,113.56,0,56.83,1081.59,61.49,101.84,48.68,43.18,1684.03,5922.92,0.04,0,202.84,0,1785.83,4609.99,1.58,0,16.36,229.03,18.88,30.03,14.95,600,73.83,
24/9/2025 23:30,-86.72,0,3018.88,10269.1,109.08,-0.02,0,979.48,-0.92,100.76,49.88,43.96,1594.26,5882.69,0.04,0,208.62,0,1782.01,4590.39,1.54,0,0,204.22,0.11,29.71,15.34,603.2,77.19,
25/9/2025 0:00,-141.64,0,2966.19,10085.93,112.05,0,0,874.82,-0.91,107.89,49.78,95.32,1400.32,5912.16,0.04,0,246.53,0,1752.49,4507.88,1.56,0,0,181.86,0.11,31.81,15.29,604.88,66.17,
25/9/2025 0:30,-58,0,2690.35,9973.58,110.59,-0.07,0,867.02,-0.95,120.73,50.11,38.72,1218.57,5983.2,0.04,0,270.62,0,1597.31,4456.29,1.55,0,0,180.72,0.11,35.6,15.42,598.93,49.79,
25/9/2025 1:00,-60.89,0,2623.84,9741.88,109.72,0,0,830.65,-0.73,120.78,50.61,15.4,1092.48,5975.92,0.04,0,356.55,0,1559.99,4350.82,1.54,0,0,174.07,0.11,35.61,15.56,598.81,64.6,
25/9/2025 1:30,-72.28,0,2653.69,9509.2,107.23,0,0,769.27,-0.07,112.06,50.77,45.64,1003.45,5930.18,0.04,0,336.04,0,1576.67,4239.81,1.51,0,0,162.59,0.11,33.04,15.6,599.66,60.3,
25/9/2025 2:00,-104.1,0,2545.4,9257.46,110.87,0,0,624.67,0.12,101.17,39.11,88.21,962.1,6032.73,0.04,0,251.59,0,1514.64,4127.24,1.55,0,0,135.2,0.11,29.83,11.89,592.18,25.5,
25/9/2025 2:30,-89.63,0,2598.35,9455.38,112.77,0,0,454.13,-0.78,87.62,38.87,66.74,892.77,5807.03,0.04,0,193.58,0,1544.97,4216.59,1.58,0,0,103.61,0.11,25.84,11.82,607.98,43.59,
25/9/2025 3:00,-231.69,0,2673.46,9498.81,113.47,0,0,448.03,-0.91,4.36,42.96,26.95,912.3,5771.22,0.04,0,225.6,0,1587.32,4233.56,1.59,0,0,102.72,0.1,1.29,13.13,616.83,74.35,
25/9/2025 3:30,-281.3,0,2523.11,9366.5,112.93,0,0,429.04,-0.84,0,46.35,34.41,893.49,5999.04,0.08,0,185.91,0,1501.25,4174.81,1.59,0,0,98.88,0.11,0,14.2,605.65,33.83,
25/9/2025 4:00,-186.81,0,2403.24,9273.14,109.02,-0.03,0,428.19,-0.77,0,45.06,27.03,879.03,6211.2,0.08,0,214.69,0,1431.8,4133.36,1.54,0,0,98.65,0.11,0,13.79,591.95,44.76,
25/9/2025 4:30,-193.66,0,2390.53,9514.96,108.43,-0.02,0,428.01,-0.84,0,37.57,18.77,967.16,6202.12,0.08,0,246.65,0,1423.13,4239.46,1.48,0,0,98.61,0.11,0,11.4,593.04,51.76,
25/9/2025 5:00,-81.93,0,2302.8,9622.37,96.26,0,0,429.02,-0.49,0,29.59,24.17,995.87,6280.46,0.08,0,103.62,0,1373,4287.91,1.26,0,0,98.83,0.11,0,8.85,585.84,54.44,
25/9/2025 5:30,-85.28,0,2505.9,9858.84,93.45,0,0,428.44,-0.05,0,36.99,57.38,1205.83,6294.05,0.08,4.74,72.61,0,1490.27,4395.86,1.22,0,0,98.74,0.1,0,11.22,587.97,45.91,
25/9/2025 6:00,-48,0,2672.99,10077.27,89.37,0,0,423.58,109.83,0,29.05,161.14,1259.92,6268.78,57.6,94.88,58.44,0.08,1586.17,4493.06,1.18,0,0,97.34,34.09,0,9.04,586.98,50.64,
25/9/2025 6:30,-29.54,0,2845.59,9950.48,93.33,0,0,406.52,169.72,0,30.12,43.37,1277.57,6197.89,793.22,623.44,41.47,1.74,1684.53,4439.78,1.22,0,0,92.18,52.55,0,9.25,560.63,52.27,
25/9/2025 7:00,-82.99,0,2740.89,8862.41,92.23,0,0,403.36,161.26,0,31.74,15.89,1126.48,6155.63,2320.06,1670.9,47.77,75.87,1625.28,3957.38,1.21,0,0,91.32,49.94,0,9.64,488.11,17.47,
25/9/2025 7:30,-76.5,0,2478.81,7521.24,90.11,0,0,392.37,9.23,0,31.78,218.61,1133.03,5925.2,3632.82,3113.17,115.33,534.2,1475.45,3349.6,1.19,0,0,88.77,3.12,0,9.66,402.76,-1.59,
25/9/2025 8:00,-32.67,-355.68,2344.03,6741.22,79.15,-0.02,2,253.27,-0.6,0,31.6,340.93,1067.89,5567.33,4395.08,4730.86,284.57,947.21,1396.23,2998.16,1.08,0,0.58,59.93,0.1,0,9.6,354.92,-0.89,
25/9/2025 8:30,-93.02,-513.9,2624.41,6081.23,74.7,-0.02,32.83,113.01,-0.83,0,31.67,199.28,1036.44,5325.13,4480.72,6380.97,290.54,1403.73,1555.49,2705.54,1.02,0,9.45,31.78,0.1,0,9.63,334.7,27.47,
25/9/2025 9:00,-227.46,-684.09,2366.29,5624.57,70.61,0,41.5,84.94,-0.78,0,30.66,23.66,946.92,5301.55,4240.64,8120.12,459.98,1941.56,1409.88,2500.68,0.97,0,11.95,26.22,0.11,0,9.32,305.26,-7.52,
25/9/2025 9:30,-586.46,-1072.57,2043.13,5388.54,60.52,0,40.83,84.27,-0.75,0,30.21,25.86,770.23,5265.67,4326.12,9818.06,888.68,2128.53,1224.98,2396.92,0.83,0,11.76,26.01,0.1,0,9.19,280.21,-11.29,
25/9/2025 10:00,-878.27,-1151.64,1939.65,5356.91,53.05,0,41.17,82.54,-0.76,0,32.27,27.11,733.15,5280.04,3923.35,11112.64,1115.75,2492.92,1159.5,2382.66,0.72,0,11.85,25.48,0.11,0,9.77,270.43,-12.46,
25/9/2025 10:30,-875.23,-1150.97,1873.11,5363.43,44.81,-0.03,41.17,82.2,-0.4,9.95,33.46,77.29,710.46,5096.37,3696.53,11873.28,1392.38,2911.76,1116.23,2385,0.58,0,11.85,25.38,0.21,2.93,10.11,264.35,-14.84,
25/9/2025 11:00,-951.09,-1149.73,1855.77,5305.89,45.45,0,41.5,108.71,1.24,53.04,32.17,45.99,663.55,4998.44,3557.21,12374.42,1572.49,3314.42,1106.29,2358.64,0.58,0,11.95,30.71,0.71,15.64,9.74,261.97,-13.91,
25/9/2025 11:30,-1049.13,-1150.11,1782.77,5213.14,48.81,0,40.83,161.16,1.25,0,31.81,14.62,637.55,5241.73,3506.94,12668.11,1443.8,3372.68,1065.18,2317.36,0.61,0,11.76,41.27,0.71,0,9.63,253.89,-16.4,
25/9/2025 12:00,-888.21,-1148.36,1803.46,5188.2,47.54,0,41.33,207.21,1.22,0,32.16,1.4,640.44,4831.65,3473.53,12873.88,1953.08,3364.82,1077.47,2307.05,0.59,0,11.9,50.53,0.71,0,9.75,255.15,-16.61,
25/9/2025 12:30,-598.39,-1146.12,1782.88,5178.98,41.92,0,41.33,211.82,2.71,0,34.85,4.1,640.03,4789,3409.08,12773.95,2057.41,3631.29,1065.53,2303.79,0.54,0,11.9,51.39,1.15,0,10.54,253.61,-16.23,
25/9/2025 13:00,-530.03,-1148.64,1762.78,5149.88,39.42,0,39.67,128.17,4.23,0,33.29,8.63,699.1,4945.99,3322.22,12448.86,1846.21,3481.73,1053.76,2290.6,0.53,0,11.42,34.6,1.61,0,10.13,252.95,-13.96,
25/9/2025 13:30,-496.14,-1145.24,1763.48,5156.22,37.06,0,40.67,123.33,3.9,0,35.2,15,683.12,5163.75,3425.69,11959.69,1679.68,3555.99,1054.24,2293.35,0.51,0,11.71,33.62,1.46,0,10.68,254.47,-19.22,
25/9/2025 14:00,-407.19,-1143.68,1778.8,5189.77,33.95,0,41.17,122.96,3.57,0,33.88,409.85,719.96,4958.44,3536.24,11288.17,1756.13,3377.25,1063.17,2307.83,0.47,0,11.85,33.52,1.41,0,10.3,258.12,-15.03,
25/9/2025 14:30,-557.93,-1141.74,1818.68,5295.21,40.27,0,41.83,126.29,3.22,0,33.4,54.48,678.15,5427.85,4187.27,10348.34,889.08,2314.04,1086.11,2354.97,0.54,0,12.04,34.23,1.3,0,10.15,265.55,-6.19,
25/9/2025 15:00,-442.71,-1045.18,1916.97,5564.12,36.09,0,46.67,166.19,2.53,0,31.8,59.51,748.31,5495.53,4213.8,9264.19,777.26,1637.78,1141.4,2477.71,0.49,0,13.44,42.93,1.1,0,9.65,282.96,1.46,
25/9/2025 15:30,-453.91,-949.74,1908.66,6197.33,37.4,0,78.83,280.69,-0.61,0,38.2,30.9,830.88,5358.18,4619.7,8018.25,697.15,1505.98,1135.66,2762.43,0.53,0,22.7,67.49,0.11,0,11.67,307.8,-6.7,
25/9/2025 16:00,-369.74,-935.07,1932.54,6836.24,33.26,0,81.33,407.17,0.39,0,45.08,44.75,894.22,5447.39,5118.98,6368.53,548.31,765.8,1149.09,3047.04,0.63,0,23.42,92.73,0.46,0,13.81,334.08,-8.38,
25/9/2025 16:30,-161.38,-526.5,2096.28,7472.59,37.17,0,111.5,602.46,-0.77,0,45.01,203.41,986.55,5588.99,4521.86,4599.43,249.6,271.92,1244.77,3326.27,0.77,0,32.1,131.11,0.11,0,13.89,371.36,-2.2,
25/9/2025 17:00,-76.29,0,2579.32,8850.7,40.42,0,164.33,952.32,-0.27,9.62,50.17,231.36,1387.66,5570.14,2954.85,2898.71,88.57,118.77,1528.89,3938.3,0.82,0,47.31,208.98,0.11,2.84,15.44,448.42,56.85,
25/9/2025 17:30,-26.38,0,2999.96,10399.15,46.78,0,254.83,1254.97,189.69,77.29,49.87,323.06,2093.1,5228.33,1270.22,1455.7,176.55,14.59,1771.24,4640.81,0.89,0,73.37,278.87,59.96,22.79,15.33,535.85,64.18,
25/9/2025 18:00,-10.18,0,3019.8,10812.53,48.72,0,293.83,1398.29,491.8,138.86,48.58,1010.56,3050.46,4879.82,278.01,502.41,227.9,0.14,1782.67,4829.32,0.92,0,84.59,309.28,149.88,40.94,14.94,555.59,86.77,
25/9/2025 18:30,-9.41,0,3016.74,10928.82,46.75,0,320,1468.3,537.07,139.27,49.88,1541.32,3435.4,4615.49,33.29,117.9,267.56,0,1780.88,4882.31,0.91,0,92.13,323.76,162.53,41.06,15.34,556.3,91.19,
25/9/2025 19:00,-6.05,0,3017.95,10878.23,46.72,0,316.5,1484.54,779.97,139.76,49.84,1476.46,3501.15,4415.99,1.44,14.24,328.48,0,1781.59,4856.44,0.91,0,91.12,327.12,257.45,41.21,15.31,564.48,93.16,
25/9/2025 19:30,-7.53,0,3022.54,10902.5,49.05,0,371.17,1491.36,875.19,139.74,50.38,1107.57,3645.27,4012.81,0.63,0.44,336.03,0,1784.13,4864.49,0.93,0,106.86,328.77,293.94,41.2,15.48,579.54,97.73,
25/9/2025 20:00,-5.66,0,3020.41,10951.13,43.47,0,390,1404,869.27,148.05,50.24,907,3650.16,3854.43,0.62,0,248.48,0,1782.94,4883.99,0.88,0,112.28,302.29,291.98,43.65,15.42,588.02,100.02,
25/9/2025 20:30,-7.34,0,3023.91,10992.79,39,0,387,1335.85,867.65,157.05,51.23,682.35,3417.94,4007.9,0.63,0,138.76,0,1784.89,4904.31,0.83,0,111.42,281.21,290.44,46.3,15.72,595.86,99.24,
25/9/2025 21:00,-11.43,0,3019.35,11025.34,46.08,0,385.83,1338.45,831.29,156.61,51.41,455.33,3291.49,4044.83,0.61,0,130.19,0,1782.29,4919.86,0.91,0,111.08,281.69,277.26,46.18,15.78,603.61,109.85,
25/9/2025 21:30,-37.34,0,3015.43,10937.42,45.02,0,381.33,1299.91,693.72,156.14,51.45,238.13,2871.41,4440.37,0.61,0,126.76,0,1779.9,4877.54,0.9,0,109.79,273.94,228.45,46.04,15.79,608.65,134.41,
25/9/2025 22:00,-30.98,0,3012.62,10571.62,48.73,0,288,1182.36,279.55,154.3,51.67,137.96,2713.47,4925.95,0.61,0,147.92,0,1778.31,4714.2,0.93,0,82.92,250.8,94.59,45.49,15.87,598.49,69.08,
25/9/2025 22:30,-160.06,0,3016.8,10266.75,48.64,0,190.17,958.93,150.25,126.34,52.48,222.07,2594.17,5311.44,0.61,0,162.52,0,1780.77,4585.47,0.93,0,54.75,205.41,47.49,37.25,16.12,590.75,66.58,
25/9/2025 23:00,-73.04,0,2989.37,10200.89,49.39,-0.03,100.67,912.03,86.76,55.64,53.1,124.67,2195.21,5482.36,0.61,0,227.35,0,1765.47,4555.29,0.94,0,28.98,194.77,22.63,16.41,16.34,595.27,68.49,
25/9/2025 23:30,-103.73,0,2989.58,10178.21,49.5,0,57.5,851.24,86.76,30.16,53.69,156.26,1548.71,5853.85,0.61,0,271.69,0,1765.49,4545.09,0.94,0,16.55,180.82,22.61,8.89,16.51,602.87,81.95,
26/9/2025 0:00,-63.78,0,2928.56,10064.57,47.62,0,59.5,569.88,86.85,50.99,53.67,110.42,1556.25,5885.38,0.61,0,391.65,0,1731.32,4493.51,0.92,0,17.13,121.42,22.63,15.04,16.51,601.25,70.01,
26/9/2025 0:30,-51.75,0,2772.61,9786.67,49.36,0,59.5,544.61,86.71,91.36,51.56,92.77,1472.1,5841.69,0.61,0,447.33,0,1643.3,4361.07,0.94,0,17.13,115.5,22.59,26.94,15.89,596.54,69.18,
26/9/2025 1:00,-43.37,0,2615.3,9621.45,51.7,-0.03,60.17,525.89,85.93,91.35,49.57,57.2,1317.38,5966.58,0.61,0,472.48,0,1554.23,4289.3,0.97,0,17.32,111.77,22.4,26.94,15.29,591.99,54.05,
26/9/2025 1:30,-35.22,0,2435.34,9403.38,45.13,0,45,496.24,85.47,75.97,47.8,55.32,1253.77,6038.09,0.61,0,529.31,0,1450.21,4191.51,0.9,0,12.96,106.21,22.28,22.4,14.78,583.67,39.8,
26/9/2025 2:00,-30.71,0,2350.07,9188.29,41.48,0,40.83,383.9,85.42,0,50.64,57.54,1276.13,6122.4,0.61,0,508.14,0,1400.7,4094.38,0.87,0,11.76,84.96,22.27,0,15.68,575.53,49.66,
26/9/2025 2:30,-29.19,0,2257.3,9100.02,45.7,-0.05,40.67,171.88,61.32,0,49.97,16.22,1268.56,6281.85,0.61,0,472.16,0,1346.06,4048.16,0.91,0,11.71,45.12,16.15,0,15.46,569.28,36.94,
26/9/2025 3:00,-26.29,0,2203.01,9036.89,42.08,-0.02,41,158.83,20.12,0,51.12,30.48,1254.95,6242.7,0.61,0,473.27,0,1305.89,4016.84,0.87,0,11.8,42.54,5.7,0,15.76,566.7,31.67,
26/9/2025 3:30,-29.18,0,2047.12,9131.09,42.13,0,40.5,98.52,4.04,0,52.44,5.05,1231.51,6388.3,0.61,0,479.81,0,1211.85,4060.77,0.87,0,11.66,30.38,1.6,0,16.13,561.04,50.6,
26/9/2025 4:00,-90.36,0,1915.94,9094.75,43.22,0,40.67,99.16,4.08,0,51.79,5.62,1212.07,6578.74,0.61,0,468.02,0,1137.98,4044.44,0.89,0,11.71,30.58,1.61,0,15.93,553.18,40.95,
26/9/2025 4:30,-167.94,0,1837.29,9156.33,44.05,0,40.5,99.33,4.11,0,52.02,13.75,1171.11,6711.83,0.61,0,545.91,0,1093.86,4079.24,0.87,0,11.66,30.63,1.6,0,16,552.01,32.77,
26/9/2025 5:00,-54.79,0,1845.49,9278.93,48.19,0,41.17,98.89,4.11,0,49.78,30.01,1205.55,6646.52,0.61,0,744.58,0,1098.67,4134.65,0.91,0,11.85,30.5,1.6,0,15.28,551.56,30.96,
26/9/2025 5:30,-61.01,0,1850.28,9462.62,45.37,0,40.5,99.19,4.15,0,50.8,52.01,1405.36,6804.05,0.61,6.61,602.47,0,1101.09,4223.15,0.89,0,11.66,30.59,1.61,0,15.61,544.98,41.83,
26/9/2025 6:00,-40.26,0,1927.47,9493.76,48.37,0,40.83,99.15,4.12,0,41.89,93.53,1642.09,6810.12,50.77,110.73,568.54,0.19,1144.6,4241.93,0.9,0,11.76,30.58,1.6,0,12.76,535.77,50.18,
26/9/2025 6:30,-28.77,0,2177.05,9240.83,44.24,0,40.5,98.87,4.47,0,41.8,65.59,1595.92,6677.84,742.69,603.78,459.74,2.17,1287.32,4120.81,0.86,0,11.66,30.49,1.7,0,12.74,513.08,67.82,
26/9/2025 7:00,-103.96,0,2147.03,8067.87,44.17,0,40,99.35,4.2,0,41.58,58.69,1476.85,6486.37,2297.65,1510.99,471.74,19.43,1271.02,3593.74,0.85,0,11.52,30.64,1.6,0,12.67,444.01,45.4,
26/9/2025 7:30,-108.41,-102.23,1900.02,7191.33,34.08,0,41.67,95.09,4.15,0,39.39,23.68,1519.11,5766.92,3881.34,2844.62,883.43,143.93,1129.36,3200.81,0.75,0,12,29.33,1.6,0,12.04,379.23,6.95,
26/9/2025 8:00,-163.61,-305.78,1871.47,6480.78,35.79,0,40.17,93,4.33,0,38.65,3.27,1375.31,5418.8,4672.53,4334.83,1436.83,753.46,1113.1,2882.86,0.76,0,11.56,28.69,1.6,0,11.85,338.95,-6.94,
26/9/2025 8:30,-68.02,-358.31,1881.04,5924.03,24.72,0,40.83,92.9,13.41,0,43.98,34.49,1177.09,4890.81,4800.84,6102.74,2038,1456.82,1118.5,2632.8,0.66,0,11.76,28.66,4.41,0,13.47,309.77,2.24,
26/9/2025 9:00,-137.77,-670.8,1783.8,5596.28,32.21,-0.02,43.67,93.34,14.59,0,47.63,47.3,1179.2,4811.05,4436.15,7821.25,2040.31,2299.62,1064.17,2485.62,0.7,0,12.57,28.8,4.76,0,14.6,287.77,1.37,
26/9/2025 9:30,-315.33,-830.87,1691.98,5474.11,29.87,0,79.33,93.13,13.81,0,50.19,4.58,1121.36,4713.6,3994.98,9368.79,2281.19,2995.58,1012.22,2432.09,0.54,0,22.84,28.73,4.51,0,15.41,275.9,0,
26/9/2025 10:00,-538.15,-1100.31,1668.46,5469.19,29.46,0,81.5,93.35,16.64,0,50.21,5.29,1022.45,4525.15,3644.91,10838.36,2699.95,3275.51,999.14,2429.84,0.52,0,23.46,28.8,5.37,0,15.42,271.45,-11.23,
26/9/2025 10:30,-890.48,-1153.4,1672.16,5477,27.47,0,82,93.22,21.96,0,49.02,3.47,924.24,4448.03,3645.78,11901.6,3174.29,3303.31,1001.18,2433.19,0.5,0,23.61,28.76,6.98,0,15.06,266.84,0,
26/9/2025 11:00,-1195.08,-1153.6,1664.58,5437.87,37.39,-0.02,81.33,93.42,24.38,0,46.05,1.52,796.95,4331.77,3686.97,12672.08,3769.59,3780.6,996.81,2416.4,0.56,0,23.42,28.82,7.69,0,14.12,262.98,-18.35,
26/9/2025 11:30,-1154.4,-1152.33,1665.32,5431.43,40.88,0,80.67,93.36,29.27,0,45.95,57.86,730.59,4155.09,3575.91,13075.23,4442.68,4342.7,997.16,2413.53,0.55,0,23.22,28.8,9.16,0,14.09,261.41,-27.8,
26/9/2025 12:00,-1203.97,-1149.42,1678.56,5516.43,37.2,0,84.17,92.95,32.41,0,45.69,29.08,691.28,4090.05,3405.24,13379.99,4679.41,4663.63,1004.96,2449.97,0.52,0,24.23,28.68,10.12,0,14,264.31,-30.11,
26/9/2025 12:30,-980.89,-1149.03,1670.79,5534.45,39.39,0,81.83,93,34.78,0,47.15,74.21,709.83,4025.49,3597.38,13111.75,4736.78,4592.17,1000.27,2457.44,0.55,0,23.56,28.69,10.82,0,14.45,262.98,-27.95,
26/9/2025 13:00,-1148.19,-1149.71,1677.11,5510.78,36.49,0,81.17,93.32,36.43,0,45.06,278.59,677.47,4066.92,3542.73,12705.63,4724.87,4761.69,1004.13,2446.92,0.51,0,23.37,28.79,11.33,0,13.86,266.8,-26.04,
26/9/2025 13:30,-788.78,-1147.58,1815.08,5382.07,35.88,0,84,92.85,36.82,0,44.8,5.74,640.43,4126.68,3991.83,12170.12,4695.3,4329.98,1084.22,2389.98,0.51,0,24.18,28.64,11.45,0,13.79,268.24,0,
26/9/2025 14:00,-679.6,-1145.98,1949.58,5304.06,40.05,0,82.17,88.32,37.54,0,43.52,2.03,652.77,4477.66,4254.13,11167.14,4323.04,4222.26,1162.22,2355.71,0.57,0,23.66,27.26,11.66,0,13.39,273.62,-17.9,
26/9/2025 14:30,-446.34,-1146.59,2003.47,5290.32,42.66,0,81.17,84.59,37.73,0,41.78,433.36,691.28,4216.62,4251.83,10148.06,4562.65,4408.39,1193.63,2349.84,0.58,0,23.37,26.11,11.72,0,12.87,281.24,-19.26,
26/9/2025 15:00,-178.77,-1142.78,2020.64,5512.62,41.79,0,82.67,84.11,32.18,0,40.86,437.42,692.52,4416.8,4140.41,9220.52,4400.12,4198.4,1203.47,2447.33,0.56,0,23.8,25.97,10.05,0,12.54,293.19,-20.86,
26/9/2025 15:30,-745.31,-1141.06,2037.08,5976.67,43.18,0,84.83,83.99,31.21,0,39.4,23.94,712.04,4575.36,5620.67,8024.32,4040.94,2472.85,1213.11,2654.13,0.63,0,24.42,25.93,9.76,0,12.03,310.65,-17.08,
26/9/2025 16:00,-141.22,-1139.16,2043.64,6540.13,37.11,0,85.67,84.08,33.66,0,38.09,132.78,735.54,5045.49,5317.32,6399.45,3430.17,2276.51,1217.03,2907.25,0.72,0,24.66,25.96,10.5,0,11.59,332.99,-12.82,
26/9/2025 16:30,-106.61,-1023.52,2141.61,7330.48,28.71,0,91,84.3,35.71,0,38.18,230.07,810.98,5519.48,5351.66,4570.05,2700,818.12,1273.04,3257.94,0.72,0,26.2,26.02,11.11,0,11.6,367.03,-9.3,
26/9/2025 17:00,-304.76,-263.03,2274.8,8734.36,41.5,0,88.83,84.46,36.07,0,34.5,154.39,907.26,6256.81,4028.45,2922.4,1722.44,51.06,1348.33,3881.27,0.86,0,25.58,26.03,11.22,0,10.44,424.37,0,
26/9/2025 17:30,-67.06,0,2279.16,10067.85,46.86,0,63.67,132.88,37.42,0,34.44,223.49,1303.59,7305.19,1774.33,1579.8,244.58,4.08,1354.95,4480.38,0.89,0,18.33,35.83,11.62,0,10.42,477.16,26.55,
26/9/2025 18:00,-20.44,0,2858.85,10754.23,47.23,-0.03,60.17,176.02,39.32,0,35.66,712.24,2037.47,7183.72,359.89,597.34,7.27,0.15,1687.57,4794.23,0.89,0,17.32,44.5,12.13,0,10.77,528.74,0,
26/9/2025 18:30,-14.72,0,3229.71,10815.79,45.35,-0.02,57.33,247.91,39.43,0,36.38,855.24,2415.56,6996.19,35.72,140.02,7.37,0,1901.2,4822.59,0.88,0,16.51,58.83,12.26,0,11,548.06,62.61,
26/9/2025 19:00,-53.46,0,3371.34,10732.09,48.18,0,46.83,285.04,39.74,10.53,37.72,736.9,2417.91,7154.57,1.24,15.87,7.52,0,1983.48,4783.36,0.9,0,13.48,70.09,12.34,3.11,11.42,553.7,67.34,
26/9/2025 19:30,-18.03,0,3452.59,10520.17,49.08,-0.02,0,305.14,39.65,63.35,37.69,638.01,2298.05,7078.21,0.45,0.47,6.4,0,2030.11,4687.8,0.92,0,0,76.19,12.34,18.68,11.41,558.96,0,
